image,path,label,calf,station,before,from,conf,type,box_x,box_y,box_width,box_height
image_496_16_6768_2_2022-02-24 07:54:00_Pneumonie.png,/data/konrad/datasets/images/Pneumonie/image_496_16_6768_2_2022-02-24 07:54:00_Pneumonie.png,Pneumonie,6768,2,2022-02-24 07:54:00,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220224070001_20220224080001.mp4,0.8421099,Face,1561.0251,876.598,414.7246,618.83246
image_496_17_6768_2_2022-02-24 07:54:00_Pneumonie.png,/data/konrad/datasets/images/Pneumonie/image_496_17_6768_2_2022-02-24 07:54:00_Pneumonie.png,Pneumonie,6768,2,2022-02-24 07:54:00,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220224070001_20220224080001.mp4,0.8193754,Face,1597.3811,903.64075,403.23608,613.73517
image_496_18_6768_2_2022-02-24 07:54:00_Pneumonie.png,/data/konrad/datasets/images/Pneumonie/image_496_18_6768_2_2022-02-24 07:54:00_Pneumonie.png,Pneumonie,6768,2,2022-02-24 07:54:00,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220224070001_20220224080001.mp4,0.8130485,Face,1601.3291,916.4199,408.8711,647.4172
image_496_19_6768_2_2022-02-24 07:54:00_Pneumonie.png,/data/konrad/datasets/images/Pneumonie/image_496_19_6768_2_2022-02-24 07:54:00_Pneumonie.png,Pneumonie,6768,2,2022-02-24 07:54:00,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220224070001_20220224080001.mp4,0.83285916,Face,1594.581,918.94775,411.5614,653.9909
image_509_4_6773_2_2022-02-24 13:27:27_Healthy.png,/data/konrad/datasets/images/Healthy/image_509_4_6773_2_2022-02-24 13:27:27_Healthy.png,Healthy,6773,2,2022-02-24 13:27:27,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220224130001_20220224140001.mp4,0.8360993,Face,1466.6172,784.44977,487.22168,823.91223
image_509_5_6773_2_2022-02-24 13:27:27_Healthy.png,/data/konrad/datasets/images/Healthy/image_509_5_6773_2_2022-02-24 13:27:27_Healthy.png,Healthy,6773,2,2022-02-24 13:27:27,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220224130001_20220224140001.mp4,0.8417663,Face,1447.9048,706.24835,474.2334,778.47864
image_509_6_6773_2_2022-02-24 13:27:27_Healthy.png,/data/konrad/datasets/images/Healthy/image_509_6_6773_2_2022-02-24 13:27:27_Healthy.png,Healthy,6773,2,2022-02-24 13:27:27,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220224130001_20220224140001.mp4,0.8091373,Face,1455.0156,719.32605,475.19873,750.5437
image_509_8_6773_2_2022-02-24 13:27:27_Healthy.png,/data/konrad/datasets/images/Healthy/image_509_8_6773_2_2022-02-24 13:27:27_Healthy.png,Healthy,6773,2,2022-02-24 13:27:27,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220224130001_20220224140001.mp4,0.846611,Face,1528.4276,725.1256,439.51465,722.49243
image_509_9_6773_2_2022-02-24 13:27:27_Healthy.png,/data/konrad/datasets/images/Healthy/image_509_9_6773_2_2022-02-24 13:27:27_Healthy.png,Healthy,6773,2,2022-02-24 13:27:27,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220224130001_20220224140001.mp4,0.8511523,Face,1558.3782,717.9413,437.13416,730.7273
image_509_10_6773_2_2022-02-24 13:27:27_Healthy.png,/data/konrad/datasets/images/Healthy/image_509_10_6773_2_2022-02-24 13:27:27_Healthy.png,Healthy,6773,2,2022-02-24 13:27:27,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220224130001_20220224140001.mp4,0.8568736,Face,1569.6323,716.84265,439.8131,734.8901
image_509_11_6773_2_2022-02-24 13:27:27_Healthy.png,/data/konrad/datasets/images/Healthy/image_509_11_6773_2_2022-02-24 13:27:27_Healthy.png,Healthy,6773,2,2022-02-24 13:27:27,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220224130001_20220224140001.mp4,0.83124447,Face,1564.3081,713.401,422.71912,718.1118
image_509_19_6773_2_2022-02-24 13:27:27_Healthy.png,/data/konrad/datasets/images/Healthy/image_509_19_6773_2_2022-02-24 13:27:27_Healthy.png,Healthy,6773,2,2022-02-24 13:27:27,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220224130001_20220224140001.mp4,0.8059063,Face,1596.5728,535.86725,381.48047,643.9399
image_510_17_6773_2_2022-02-24 11:04:59_Healthy.png,/data/konrad/datasets/images/Healthy/image_510_17_6773_2_2022-02-24 11:04:59_Healthy.png,Healthy,6773,2,2022-02-24 11:04:59,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220224110001_20220224114101.mp4,0.8413307,Face,1413.1147,632.14923,320.66272,475.43112
image_510_18_6773_2_2022-02-24 11:04:59_Healthy.png,/data/konrad/datasets/images/Healthy/image_510_18_6773_2_2022-02-24 11:04:59_Healthy.png,Healthy,6773,2,2022-02-24 11:04:59,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220224110001_20220224114101.mp4,0.843788,Face,1431.6489,678.11676,337.00867,463.9523
image_563_11_6780_2_2022-02-23 14:18:56_Unknown.png,/data/konrad/datasets/images/Unknown/image_563_11_6780_2_2022-02-23 14:18:56_Unknown.png,Unknown,6780,2,2022-02-23 14:18:56,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220223140001_20220223150001.mp4,0.8536216,Face,1471.3885,790.74036,361.64746,502.48676
image_563_12_6780_2_2022-02-23 14:18:56_Unknown.png,/data/konrad/datasets/images/Unknown/image_563_12_6780_2_2022-02-23 14:18:56_Unknown.png,Unknown,6780,2,2022-02-23 14:18:56,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220223140001_20220223150001.mp4,0.8433282,Face,1514.6897,751.79663,396.4303,581.23047
image_563_13_6780_2_2022-02-23 14:18:56_Unknown.png,/data/konrad/datasets/images/Unknown/image_563_13_6780_2_2022-02-23 14:18:56_Unknown.png,Unknown,6780,2,2022-02-23 14:18:56,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220223140001_20220223150001.mp4,0.82542145,Face,1485.6418,751.8299,399.5702,610.8512
image_563_14_6780_2_2022-02-23 14:18:56_Unknown.png,/data/konrad/datasets/images/Unknown/image_563_14_6780_2_2022-02-23 14:18:56_Unknown.png,Unknown,6780,2,2022-02-23 14:18:56,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220223140001_20220223150001.mp4,0.8315847,Face,1469.3479,771.3996,374.99036,603.7804
"image_569_0_6794_2_2022-02-23 06:30:43_Diarrhé, Pneumonie.png","/data/konrad/datasets/images/Diarrhé, Pneumonie/image_569_0_6794_2_2022-02-23 06:30:43_Diarrhé, Pneumonie.png","Diarrhé, Pneumonie",6794,2,2022-02-23 06:30:43,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220223060000_20220223070001.mp4,0.8191518,Face,1549.8162,752.9978,600.0626,596.2015
"image_569_1_6794_2_2022-02-23 06:30:43_Diarrhé, Pneumonie.png","/data/konrad/datasets/images/Diarrhé, Pneumonie/image_569_1_6794_2_2022-02-23 06:30:43_Diarrhé, Pneumonie.png","Diarrhé, Pneumonie",6794,2,2022-02-23 06:30:43,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220223060000_20220223070001.mp4,0.82008946,Face,1550.3484,752.51917,600.7333,597.1328
"image_569_2_6794_2_2022-02-23 06:30:43_Diarrhé, Pneumonie.png","/data/konrad/datasets/images/Diarrhé, Pneumonie/image_569_2_6794_2_2022-02-23 06:30:43_Diarrhé, Pneumonie.png","Diarrhé, Pneumonie",6794,2,2022-02-23 06:30:43,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220223060000_20220223070001.mp4,0.8211213,Face,1550.8119,753.01843,602.43677,596.60724
"image_569_3_6794_2_2022-02-23 06:30:43_Diarrhé, Pneumonie.png","/data/konrad/datasets/images/Diarrhé, Pneumonie/image_569_3_6794_2_2022-02-23 06:30:43_Diarrhé, Pneumonie.png","Diarrhé, Pneumonie",6794,2,2022-02-23 06:30:43,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220223060000_20220223070001.mp4,0.821109,Face,1549.6975,753.1151,595.40173,595.031
"image_569_4_6794_2_2022-02-23 06:30:43_Diarrhé, Pneumonie.png","/data/konrad/datasets/images/Diarrhé, Pneumonie/image_569_4_6794_2_2022-02-23 06:30:43_Diarrhé, Pneumonie.png","Diarrhé, Pneumonie",6794,2,2022-02-23 06:30:43,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220223060000_20220223070001.mp4,0.822414,Face,1549.3418,753.5143,592.9457,593.74243
"image_569_5_6794_2_2022-02-23 06:30:43_Diarrhé, Pneumonie.png","/data/konrad/datasets/images/Diarrhé, Pneumonie/image_569_5_6794_2_2022-02-23 06:30:43_Diarrhé, Pneumonie.png","Diarrhé, Pneumonie",6794,2,2022-02-23 06:30:43,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220223060000_20220223070001.mp4,0.82207227,Face,1547.7743,753.8452,588.125,591.7239
"image_569_6_6794_2_2022-02-23 06:30:43_Diarrhé, Pneumonie.png","/data/konrad/datasets/images/Diarrhé, Pneumonie/image_569_6_6794_2_2022-02-23 06:30:43_Diarrhé, Pneumonie.png","Diarrhé, Pneumonie",6794,2,2022-02-23 06:30:43,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220223060000_20220223070001.mp4,0.82651883,Face,1545.5676,749.04944,587.70044,594.7957
"image_569_7_6794_2_2022-02-23 06:30:43_Diarrhé, Pneumonie.png","/data/konrad/datasets/images/Diarrhé, Pneumonie/image_569_7_6794_2_2022-02-23 06:30:43_Diarrhé, Pneumonie.png","Diarrhé, Pneumonie",6794,2,2022-02-23 06:30:43,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220223060000_20220223070001.mp4,0.82206124,Face,1548.5505,749.97424,593.48035,596.1972
"image_569_8_6794_2_2022-02-23 06:30:43_Diarrhé, Pneumonie.png","/data/konrad/datasets/images/Diarrhé, Pneumonie/image_569_8_6794_2_2022-02-23 06:30:43_Diarrhé, Pneumonie.png","Diarrhé, Pneumonie",6794,2,2022-02-23 06:30:43,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220223060000_20220223070001.mp4,0.81959146,Face,1550.9456,749.2373,599.78235,597.61206
"image_569_9_6794_2_2022-02-23 06:30:43_Diarrhé, Pneumonie.png","/data/konrad/datasets/images/Diarrhé, Pneumonie/image_569_9_6794_2_2022-02-23 06:30:43_Diarrhé, Pneumonie.png","Diarrhé, Pneumonie",6794,2,2022-02-23 06:30:43,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220223060000_20220223070001.mp4,0.8395575,Face,1549.0422,747.7052,599.77747,602.34766
"image_569_10_6794_2_2022-02-23 06:30:43_Diarrhé, Pneumonie.png","/data/konrad/datasets/images/Diarrhé, Pneumonie/image_569_10_6794_2_2022-02-23 06:30:43_Diarrhé, Pneumonie.png","Diarrhé, Pneumonie",6794,2,2022-02-23 06:30:43,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220223060000_20220223070001.mp4,0.8306237,Face,1560.0764,742.0203,584.328,638.4171
image_572_6_6783_2_2022-02-23 10:07:44_Diarrhé.png,/data/konrad/datasets/images/Diarrhé/image_572_6_6783_2_2022-02-23 10:07:44_Diarrhé.png,Diarrhé,6783,2,2022-02-23 10:07:44,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220223100001_20220223110001.mp4,0.81970793,Face,1571.4907,713.12024,441.14673,554.0683
image_572_7_6783_2_2022-02-23 10:07:44_Diarrhé.png,/data/konrad/datasets/images/Diarrhé/image_572_7_6783_2_2022-02-23 10:07:44_Diarrhé.png,Diarrhé,6783,2,2022-02-23 10:07:44,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220223100001_20220223110001.mp4,0.8558899,Face,1526.7571,672.2142,362.79626,552.4719
image_572_16_6783_2_2022-02-23 10:07:44_Diarrhé.png,/data/konrad/datasets/images/Diarrhé/image_572_16_6783_2_2022-02-23 10:07:44_Diarrhé.png,Diarrhé,6783,2,2022-02-23 10:07:44,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220223100001_20220223110001.mp4,0.8403789,Face,1560.734,767.0314,442.95605,586.29614
image_572_17_6783_2_2022-02-23 10:07:44_Diarrhé.png,/data/konrad/datasets/images/Diarrhé/image_572_17_6783_2_2022-02-23 10:07:44_Diarrhé.png,Diarrhé,6783,2,2022-02-23 10:07:44,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220223100001_20220223110001.mp4,0.86726403,Face,1579.4949,806.7502,466.80994,568.485
image_572_18_6783_2_2022-02-23 10:07:44_Diarrhé.png,/data/konrad/datasets/images/Diarrhé/image_572_18_6783_2_2022-02-23 10:07:44_Diarrhé.png,Diarrhé,6783,2,2022-02-23 10:07:44,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220223100001_20220223110001.mp4,0.8591769,Face,1529.8009,808.68286,400.22217,548.3696
image_572_19_6783_2_2022-02-23 10:07:44_Diarrhé.png,/data/konrad/datasets/images/Diarrhé/image_572_19_6783_2_2022-02-23 10:07:44_Diarrhé.png,Diarrhé,6783,2,2022-02-23 10:07:44,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220223100001_20220223110001.mp4,0.865818,Face,1513.8193,823.4176,424.18445,559.6619
"image_574_11_6787_2_2022-02-23 20:42:23_Diarrhé, Pneumonie.png","/data/konrad/datasets/images/Diarrhé, Pneumonie/image_574_11_6787_2_2022-02-23 20:42:23_Diarrhé, Pneumonie.png","Diarrhé, Pneumonie",6787,2,2022-02-23 20:42:23,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220223200001_20220223210001.mp4,0.83853066,Left,1621.4176,175.82286,369.2456,346.33194
"image_574_12_6787_2_2022-02-23 20:42:23_Diarrhé, Pneumonie.png","/data/konrad/datasets/images/Diarrhé, Pneumonie/image_574_12_6787_2_2022-02-23 20:42:23_Diarrhé, Pneumonie.png","Diarrhé, Pneumonie",6787,2,2022-02-23 20:42:23,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220223200001_20220223210001.mp4,0.898226,Left,1618.8352,247.63043,379.59912,398.34167
"image_574_13_6787_2_2022-02-23 20:42:23_Diarrhé, Pneumonie.png","/data/konrad/datasets/images/Diarrhé, Pneumonie/image_574_13_6787_2_2022-02-23 20:42:23_Diarrhé, Pneumonie.png","Diarrhé, Pneumonie",6787,2,2022-02-23 20:42:23,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220223200001_20220223210001.mp4,0.8160304,Left,1581.2429,276.28754,426.90625,400.88055
"image_574_14_6787_2_2022-02-23 20:42:23_Diarrhé, Pneumonie.png","/data/konrad/datasets/images/Diarrhé, Pneumonie/image_574_14_6787_2_2022-02-23 20:42:23_Diarrhé, Pneumonie.png","Diarrhé, Pneumonie",6787,2,2022-02-23 20:42:23,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220223200001_20220223210001.mp4,0.80069107,Left,1553.1472,268.58228,453.36194,401.0906
"image_574_15_6787_2_2022-02-23 20:42:23_Diarrhé, Pneumonie.png","/data/konrad/datasets/images/Diarrhé, Pneumonie/image_574_15_6787_2_2022-02-23 20:42:23_Diarrhé, Pneumonie.png","Diarrhé, Pneumonie",6787,2,2022-02-23 20:42:23,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220223200001_20220223210001.mp4,0.85575104,Left,1538.4515,290.49756,442.54858,396.4482
"image_576_16_6787_2_2022-02-23 09:31:35_Diarrhé, Pneumonie.png","/data/konrad/datasets/images/Diarrhé, Pneumonie/image_576_16_6787_2_2022-02-23 09:31:35_Diarrhé, Pneumonie.png","Diarrhé, Pneumonie",6787,2,2022-02-23 09:31:35,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220223090001_20220223100001.mp4,0.84234124,Face,1562.1803,330.0203,342.66772,484.1375
"image_576_17_6787_2_2022-02-23 09:31:35_Diarrhé, Pneumonie.png","/data/konrad/datasets/images/Diarrhé, Pneumonie/image_576_17_6787_2_2022-02-23 09:31:35_Diarrhé, Pneumonie.png","Diarrhé, Pneumonie",6787,2,2022-02-23 09:31:35,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220223090001_20220223100001.mp4,0.83797085,Face,1578.8414,344.08783,351.28442,516.5565
"image_576_19_6787_2_2022-02-23 09:31:35_Diarrhé, Pneumonie.png","/data/konrad/datasets/images/Diarrhé, Pneumonie/image_576_19_6787_2_2022-02-23 09:31:35_Diarrhé, Pneumonie.png","Diarrhé, Pneumonie",6787,2,2022-02-23 09:31:35,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220223090001_20220223100001.mp4,0.8638598,Face,1600.8099,436.85938,360.42578,533.2344
"image_578_5_6787_2_2022-02-23 08:22:19_Diarrhé, Pneumonie.png","/data/konrad/datasets/images/Diarrhé, Pneumonie/image_578_5_6787_2_2022-02-23 08:22:19_Diarrhé, Pneumonie.png","Diarrhé, Pneumonie",6787,2,2022-02-23 08:22:19,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220223080001_20220223090001.mp4,0.8129742,Left,1611.1697,272.32098,407.55627,342.6145
"image_578_7_6787_2_2022-02-23 08:22:19_Diarrhé, Pneumonie.png","/data/konrad/datasets/images/Diarrhé, Pneumonie/image_578_7_6787_2_2022-02-23 08:22:19_Diarrhé, Pneumonie.png","Diarrhé, Pneumonie",6787,2,2022-02-23 08:22:19,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220223080001_20220223090001.mp4,0.8305623,Left,1568.0273,254.25922,407.76746,347.23474
"image_578_8_6787_2_2022-02-23 08:22:19_Diarrhé, Pneumonie.png","/data/konrad/datasets/images/Diarrhé, Pneumonie/image_578_8_6787_2_2022-02-23 08:22:19_Diarrhé, Pneumonie.png","Diarrhé, Pneumonie",6787,2,2022-02-23 08:22:19,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220223080001_20220223090001.mp4,0.8681591,Left,1582.713,300.10544,383.6194,392.7988
"image_578_9_6787_2_2022-02-23 08:22:19_Diarrhé, Pneumonie.png","/data/konrad/datasets/images/Diarrhé, Pneumonie/image_578_9_6787_2_2022-02-23 08:22:19_Diarrhé, Pneumonie.png","Diarrhé, Pneumonie",6787,2,2022-02-23 08:22:19,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220223080001_20220223090001.mp4,0.8407512,Left,1599.2697,352.82172,375.23315,409.86633
image_582_15_6791_2_2022-02-23 11:32:02_Diarrhé.png,/data/konrad/datasets/images/Diarrhé/image_582_15_6791_2_2022-02-23 11:32:02_Diarrhé.png,Diarrhé,6791,2,2022-02-23 11:32:02,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220223110001_20220223114100.mp4,0.82549936,Face,1543.9187,666.29974,404.75916,502.56372
image_582_17_6791_2_2022-02-23 11:32:02_Diarrhé.png,/data/konrad/datasets/images/Diarrhé/image_582_17_6791_2_2022-02-23 11:32:02_Diarrhé.png,Diarrhé,6791,2,2022-02-23 11:32:02,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220223110001_20220223114100.mp4,0.82484996,Face,1532.217,768.7281,391.79065,474.6234
image_587_0_6382_10_2022-02-23 16:43:52_Diarrhé.png,/data/konrad/datasets/images/Diarrhé/image_587_0_6382_10_2022-02-23 16:43:52_Diarrhé.png,Diarrhé,6382,10,2022-02-23 16:43:52,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch10_main_20220223160009_20220223170009.mp4,0.81805784,Face,1097.1301,970.94507,449.49762,646.8293
image_587_1_6382_10_2022-02-23 16:43:52_Diarrhé.png,/data/konrad/datasets/images/Diarrhé/image_587_1_6382_10_2022-02-23 16:43:52_Diarrhé.png,Diarrhé,6382,10,2022-02-23 16:43:52,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch10_main_20220223160009_20220223170009.mp4,0.85884947,Face,1109.3088,1012.8862,445.87488,566.2276
image_595_0_6778_2_2022-02-23 15:00:13_Unknown.png,/data/konrad/datasets/images/Unknown/image_595_0_6778_2_2022-02-23 15:00:13_Unknown.png,Unknown,6778,2,2022-02-23 15:00:13,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220223150001_20220223160001.mp4,0.81882596,Face,1686.4478,351.16745,295.91077,375.01007
image_595_7_6778_2_2022-02-23 15:00:13_Unknown.png,/data/konrad/datasets/images/Unknown/image_595_7_6778_2_2022-02-23 15:00:13_Unknown.png,Unknown,6778,2,2022-02-23 15:00:13,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220223150001_20220223160001.mp4,0.82304966,Face,1658.6144,366.60873,258.82422,437.68842
image_618_0_6773_2_2022-02-23 16:29:49_Unknown.png,/data/konrad/datasets/images/Unknown/image_618_0_6773_2_2022-02-23 16:29:49_Unknown.png,Unknown,6773,2,2022-02-23 16:29:49,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220223160001_20220223170001.mp4,0.8246744,Face,1640.3809,412.66943,371.76062,606.46106
image_618_4_6773_2_2022-02-23 16:29:49_Unknown.png,/data/konrad/datasets/images/Unknown/image_618_4_6773_2_2022-02-23 16:29:49_Unknown.png,Unknown,6773,2,2022-02-23 16:29:49,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220223160001_20220223170001.mp4,0.87349725,Face,1611.01,412.34012,439.4276,616.75433
image_618_5_6773_2_2022-02-23 16:29:49_Unknown.png,/data/konrad/datasets/images/Unknown/image_618_5_6773_2_2022-02-23 16:29:49_Unknown.png,Unknown,6773,2,2022-02-23 16:29:49,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220223160001_20220223170001.mp4,0.8700962,Face,1599.77,417.03748,455.10095,615.1781
image_618_6_6773_2_2022-02-23 16:29:49_Unknown.png,/data/konrad/datasets/images/Unknown/image_618_6_6773_2_2022-02-23 16:29:49_Unknown.png,Unknown,6773,2,2022-02-23 16:29:49,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220223160001_20220223170001.mp4,0.8650558,Face,1597.6006,421.62506,457.94873,607.2793
image_618_7_6773_2_2022-02-23 16:29:49_Unknown.png,/data/konrad/datasets/images/Unknown/image_618_7_6773_2_2022-02-23 16:29:49_Unknown.png,Unknown,6773,2,2022-02-23 16:29:49,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220223160001_20220223170001.mp4,0.8578394,Face,1593.5491,421.70563,464.6206,606.28723
image_618_8_6773_2_2022-02-23 16:29:49_Unknown.png,/data/konrad/datasets/images/Unknown/image_618_8_6773_2_2022-02-23 16:29:49_Unknown.png,Unknown,6773,2,2022-02-23 16:29:49,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220223160001_20220223170001.mp4,0.841746,Face,1593.7654,420.0535,461.34973,614.1369
