video,path,label,duration,calf,station,before,from
clip_425_6839_9_2022-04-08 08:58:58_Healthy.mp4,temp_videos/Healthy/clip_425_6839_9_2022-04-08 08:58:58_Healthy.mp4,Healthy,20.0,6839,9,2022-04-08 08:58:58,/data/public/heureux_2022-02-16_2022-04-16/2022-04-05-2022-04-10/N862A6_ch9_main_20220408080008_20220408090008.mp4
clip_426_6780_2_2022-02-21 21:08:26_Diarrhé.mp4,temp_videos/Diarrhé/clip_426_6780_2_2022-02-21 21:08:26_Diarrhé.mp4,Diarrhé,20.0,6780,2,2022-02-21 21:08:26,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch2_main_20220221210001_20220221220000.mp4
clip_427_6375_10_2022-03-12 14:13:14_Diarrhé.mp4,temp_videos/Diarrhé/clip_427_6375_10_2022-03-12 14:13:14_Diarrhé.mp4,Diarrhé,20.0,6375,10,2022-03-12 14:13:14,/data/public/heureux_2022-02-16_2022-04-16/2022-03-12-2022-03-17/N862A6_ch10_main_20220312140009_20220312150009.mp4
clip_428_6839_9_2022-04-08 09:08:11_Healthy.mp4,temp_videos/Healthy/clip_428_6839_9_2022-04-08 09:08:11_Healthy.mp4,Healthy,20.0,6839,9,2022-04-08 09:08:11,/data/public/heureux_2022-02-16_2022-04-16/2022-04-05-2022-04-10/N862A6_ch9_main_20220408090008_20220408100008.mp4
clip_429_6432_9_2022-03-11 06:39:44_Pneumonie.mp4,temp_videos/Pneumonie/clip_429_6432_9_2022-03-11 06:39:44_Pneumonie.mp4,Pneumonie,20.0,6432,9,2022-03-11 06:39:44,/data/public/heureux_2022-02-16_2022-04-16/2022-03-06-2022-03-11/N862A6_ch9_main_20220311060000_20220311070008.mp4
clip_430_6393_10_2022-03-10 21:51:30_Pneumonie.mp4,temp_videos/Pneumonie/clip_430_6393_10_2022-03-10 21:51:30_Pneumonie.mp4,Pneumonie,20.0,6393,10,2022-03-10 21:51:30,/data/public/heureux_2022-02-16_2022-04-16/2022-03-06-2022-03-11/N862A6_ch10_main_20220310210009_20220310220000.mp4
clip_432_6827_9_2022-03-25 14:16:18_Diarrhé.mp4,temp_videos/Diarrhé/clip_432_6827_9_2022-03-25 14:16:18_Diarrhé.mp4,Diarrhé,20.0,6827,9,2022-03-25 14:16:18,/data/public/heureux_2022-02-16_2022-04-16/2022-03-24-2022-03-29/N862A6_ch9_main_20220325140008_20220325150008.mp4
clip_433_6388_10_2022-02-25 06:05:27_Pneumonie.mp4,temp_videos/Pneumonie/clip_433_6388_10_2022-02-25 06:05:27_Pneumonie.mp4,Pneumonie,20.0,6388,10,2022-02-25 06:05:27,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch10_main_20220225060000_20220225070009.mp4
clip_434_6780_2_2022-02-25 13:13:36_Diarrhé.mp4,temp_videos/Diarrhé/clip_434_6780_2_2022-02-25 13:13:36_Diarrhé.mp4,Diarrhé,20.0,6780,2,2022-02-25 13:13:36,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220225130001_20220225140001.mp4
clip_435_6783_2_2022-02-23 19:20:17_Diarrhé.mp4,temp_videos/Diarrhé/clip_435_6783_2_2022-02-23 19:20:17_Diarrhé.mp4,Diarrhé,20.0,6783,2,2022-02-23 19:20:17,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220223190001_20220223200001.mp4
clip_436_6783_2_2022-02-26 09:14:51_Healthy.mp4,temp_videos/Healthy/clip_436_6783_2_2022-02-26 09:14:51_Healthy.mp4,Healthy,20.0,6783,2,2022-02-26 09:14:51,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220226090001_20220226100001.mp4
clip_437_6841_9_2022-03-18 15:53:19_Diarrhé.mp4,temp_videos/Diarrhé/clip_437_6841_9_2022-03-18 15:53:19_Diarrhé.mp4,Diarrhé,20.0,6841,9,2022-03-18 15:53:19,/data/public/heureux_2022-02-16_2022-04-16/2022-03-18-2022-03-23/N862A6_ch9_main_20220318150008_20220318160008.mp4
clip_438_6420_9_2022-04-15 21:42:53_Healthy.mp4,temp_videos/Healthy/clip_438_6420_9_2022-04-15 21:42:53_Healthy.mp4,Healthy,20.0,6420,9,2022-04-15 21:42:53,/data/public/heureux_2022-02-16_2022-04-16/2022-04-11-2022-04-16/N862A6_ch9_main_20220415210008_20220415220000.mp4
clip_439_6841_9_2022-04-01 14:18:36_Pneumonie.mp4,temp_videos/Pneumonie/clip_439_6841_9_2022-04-01 14:18:36_Pneumonie.mp4,Pneumonie,20.0,6841,9,2022-04-01 14:18:36,/data/public/heureux_2022-02-16_2022-04-16/2022-03-30-2022-04-04/N862A6_ch9_main_20220401140008_20220401150008.mp4
clip_440_6780_2_2022-02-27 08:15:32_Pneumonie.mp4,temp_videos/Pneumonie/clip_440_6780_2_2022-02-27 08:15:32_Pneumonie.mp4,Pneumonie,20.0,6780,2,2022-02-27 08:15:32,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220227080001_20220227090001.mp4
clip_441_6773_2_2022-02-20 06:46:39_Healthy.mp4,temp_videos/Healthy/clip_441_6773_2_2022-02-20 06:46:39_Healthy.mp4,Healthy,20.0,6773,2,2022-02-20 06:46:39,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch2_main_20220220060000_20220220070001.mp4
clip_442_6360_9_2022-02-21 14:18:53_Pneumonie.mp4,temp_videos/Pneumonie/clip_442_6360_9_2022-02-21 14:18:53_Pneumonie.mp4,Pneumonie,20.0,6360,9,2022-02-21 14:18:53,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch9_main_20220221140008_20220221150008.mp4
clip_443_6832_9_2022-04-15 11:08:04_Healthy.mp4,temp_videos/Healthy/clip_443_6832_9_2022-04-15 11:08:04_Healthy.mp4,Healthy,20.0,6832,9,2022-04-15 11:08:04,/data/public/heureux_2022-02-16_2022-04-16/2022-04-11-2022-04-16/N862A6_ch9_main_20220415110008_20220415120008.mp4
clip_444_6734_10_2022-02-26 20:17:32_Pneumonie.mp4,temp_videos/Pneumonie/clip_444_6734_10_2022-02-26 20:17:32_Pneumonie.mp4,Pneumonie,20.0,6734,10,2022-02-26 20:17:32,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch10_main_20220226200009_20220226210009.mp4
clip_445_6403_2_2022-02-19 15:09:07_Pneumonie.mp4,temp_videos/Pneumonie/clip_445_6403_2_2022-02-19 15:09:07_Pneumonie.mp4,Pneumonie,20.0,6403,2,2022-02-19 15:09:07,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch2_main_20220219150001_20220219160001.mp4
clip_446_6786_2_2022-02-24 09:33:37_Diarrhé.mp4,temp_videos/Diarrhé/clip_446_6786_2_2022-02-24 09:33:37_Diarrhé.mp4,Diarrhé,20.0,6786,2,2022-02-24 09:33:37,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220224090001_20220224100001.mp4
clip_447_6839_9_2022-04-01 06:20:37_Healthy.mp4,temp_videos/Healthy/clip_447_6839_9_2022-04-01 06:20:37_Healthy.mp4,Healthy,20.0,6839,9,2022-04-01 06:20:37,/data/public/heureux_2022-02-16_2022-04-16/2022-03-30-2022-04-04/N862A6_ch9_main_20220401060000_20220401070008.mp4
clip_448_6841_9_2022-03-21 21:49:49_Healthy.mp4,temp_videos/Healthy/clip_448_6841_9_2022-03-21 21:49:49_Healthy.mp4,Healthy,20.0,6841,9,2022-03-21 21:49:49,/data/public/heureux_2022-02-16_2022-04-16/2022-03-18-2022-03-23/N862A6_ch9_main_20220321210008_20220321220000.mp4
clip_449_6780_2_2022-02-21 18:16:31_Diarrhé.mp4,temp_videos/Diarrhé/clip_449_6780_2_2022-02-21 18:16:31_Diarrhé.mp4,Diarrhé,20.0,6780,2,2022-02-21 18:16:31,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch2_main_20220221180001_20220221190001.mp4
clip_450_6764_10_2022-02-20 16:11:53_Pneumonie.mp4,temp_videos/Pneumonie/clip_450_6764_10_2022-02-20 16:11:53_Pneumonie.mp4,Pneumonie,20.0,6764,10,2022-02-20 16:11:53,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch10_main_20220220160009_20220220170009.mp4
clip_451_6846_9_2022-03-15 16:57:17_Healthy.mp4,temp_videos/Healthy/clip_451_6846_9_2022-03-15 16:57:17_Healthy.mp4,Healthy,20.0,6846,9,2022-03-15 16:57:17,/data/public/heureux_2022-02-16_2022-04-16/2022-03-12-2022-03-17/N862A6_ch9_main_20220315160008_20220315170008.mp4
clip_452_6768_2_2022-02-22 13:11:23_Pneumonie.mp4,temp_videos/Pneumonie/clip_452_6768_2_2022-02-22 13:11:23_Pneumonie.mp4,Pneumonie,20.0,6768,2,2022-02-22 13:11:23,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220222130001_20220222140001.mp4
clip_453_6393_10_2022-02-24 19:49:18_Healthy.mp4,temp_videos/Healthy/clip_453_6393_10_2022-02-24 19:49:18_Healthy.mp4,Healthy,20.0,6393,10,2022-02-24 19:49:18,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch10_main_20220224190009_20220224200009.mp4
clip_454_6385_10_2022-03-18 16:35:54_Healthy.mp4,temp_videos/Healthy/clip_454_6385_10_2022-03-18 16:35:54_Healthy.mp4,Healthy,20.0,6385,10,2022-03-18 16:35:54,/data/public/heureux_2022-02-16_2022-04-16/2022-03-18-2022-03-23/N862A6_ch10_main_20220318160009_20220318170009.mp4
clip_455_6771_2_2022-02-16 20:50:21_Diarrhé.mp4,temp_videos/Diarrhé/clip_455_6771_2_2022-02-16 20:50:21_Diarrhé.mp4,Diarrhé,20.0,6771,2,2022-02-16 20:50:21,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch2_main_20220216200001_20220216210001.mp4
clip_456_6831_9_2022-04-15 20:17:20_Healthy.mp4,temp_videos/Healthy/clip_456_6831_9_2022-04-15 20:17:20_Healthy.mp4,Healthy,20.0,6831,9,2022-04-15 20:17:20,/data/public/heureux_2022-02-16_2022-04-16/2022-04-11-2022-04-16/N862A6_ch9_main_20220415200008_20220415210008.mp4
clip_457_6355_9_2022-02-18 20:02:33_Healthy.mp4,temp_videos/Healthy/clip_457_6355_9_2022-02-18 20:02:33_Healthy.mp4,Healthy,20.0,6355,9,2022-02-18 20:02:33,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch9_main_20220218200008_20220218210008.mp4
clip_458_6375_10_2022-02-19 16:12:40_Pneumonie.mp4,temp_videos/Pneumonie/clip_458_6375_10_2022-02-19 16:12:40_Pneumonie.mp4,Pneumonie,20.0,6375,10,2022-02-19 16:12:40,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch10_main_20220219160009_20220219170009.mp4
clip_459_6420_9_2022-04-06 07:32:31_Healthy.mp4,temp_videos/Healthy/clip_459_6420_9_2022-04-06 07:32:31_Healthy.mp4,Healthy,20.0,6420,9,2022-04-06 07:32:31,/data/public/heureux_2022-02-16_2022-04-16/2022-04-05-2022-04-10/N862A6_ch9_main_20220406070008_20220406080008.mp4
clip_460_6839_9_2022-03-25 17:43:01_Diarrhé.mp4,temp_videos/Diarrhé/clip_460_6839_9_2022-03-25 17:43:01_Diarrhé.mp4,Diarrhé,20.0,6839,9,2022-03-25 17:43:01,/data/public/heureux_2022-02-16_2022-04-16/2022-03-24-2022-03-29/N862A6_ch9_main_20220325170008_20220325180008.mp4
clip_461_6764_10_2022-03-12 19:24:45_Pneumonie.mp4,temp_videos/Pneumonie/clip_461_6764_10_2022-03-12 19:24:45_Pneumonie.mp4,Pneumonie,20.0,6764,10,2022-03-12 19:24:45,/data/public/heureux_2022-02-16_2022-04-16/2022-03-12-2022-03-17/N862A6_ch10_main_20220312190009_20220312200009.mp4
clip_462_6834_9_2022-03-16 09:33:02_Healthy.mp4,temp_videos/Healthy/clip_462_6834_9_2022-03-16 09:33:02_Healthy.mp4,Healthy,20.0,6834,9,2022-03-16 09:33:02,/data/public/heureux_2022-02-16_2022-04-16/2022-03-12-2022-03-17/N862A6_ch9_main_20220316090008_20220316100008.mp4
clip_463_6432_9_2022-03-18 19:57:54_Diarrhé.mp4,temp_videos/Diarrhé/clip_463_6432_9_2022-03-18 19:57:54_Diarrhé.mp4,Diarrhé,20.0,6432,9,2022-03-18 19:57:54,/data/public/heureux_2022-02-16_2022-04-16/2022-03-18-2022-03-23/N862A6_ch9_main_20220318190008_20220318200008.mp4
clip_464_6783_2_2022-02-16 12:41:20_Diarrhé.mp4,temp_videos/Diarrhé/clip_464_6783_2_2022-02-16 12:41:20_Diarrhé.mp4,Diarrhé,20.0,6783,2,2022-02-16 12:41:20,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch2_main_20220216114057_20220216130001.mp4
clip_465_6726_10_2022-02-16 19:27:50_Healthy.mp4,temp_videos/Healthy/clip_465_6726_10_2022-02-16 19:27:50_Healthy.mp4,Healthy,20.0,6726,10,2022-02-16 19:27:50,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch10_main_20220216190009_20220216200009.mp4
clip_466_6382_10_2022-02-20 10:51:42_Pneumonie.mp4,temp_videos/Pneumonie/clip_466_6382_10_2022-02-20 10:51:42_Pneumonie.mp4,Pneumonie,20.0,6382,10,2022-02-20 10:51:42,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch10_main_20220220100009_20220220110009.mp4
clip_467_6375_10_2022-02-16 13:58:29_Pneumonie.mp4,temp_videos/Pneumonie/clip_467_6375_10_2022-02-16 13:58:29_Pneumonie.mp4,Pneumonie,20.0,6375,10,2022-02-16 13:58:29,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch10_main_20220216130009_20220216140009.mp4
clip_468_6375_10_2022-03-13 20:25:41_Healthy.mp4,temp_videos/Healthy/clip_468_6375_10_2022-03-13 20:25:41_Healthy.mp4,Healthy,20.0,6375,10,2022-03-13 20:25:41,/data/public/heureux_2022-02-16_2022-04-16/2022-03-12-2022-03-17/N862A6_ch10_main_20220313200009_20220313210009.mp4
clip_469_6832_9_2022-03-11 13:31:53_Diarrhé.mp4,temp_videos/Diarrhé/clip_469_6832_9_2022-03-11 13:31:53_Diarrhé.mp4,Diarrhé,20.0,6832,9,2022-03-11 13:31:53,/data/public/heureux_2022-02-16_2022-04-16/2022-03-06-2022-03-11/N862A6_ch9_main_20220311130008_20220311140008.mp4
clip_470_6834_9_2022-03-12 08:42:16_Healthy.mp4,temp_videos/Healthy/clip_470_6834_9_2022-03-12 08:42:16_Healthy.mp4,Healthy,20.0,6834,9,2022-03-12 08:42:16,/data/public/heureux_2022-02-16_2022-04-16/2022-03-12-2022-03-17/N862A6_ch9_main_20220312080008_20220312090008.mp4
clip_471_6839_9_2022-03-15 08:48:11_Healthy.mp4,temp_videos/Healthy/clip_471_6839_9_2022-03-15 08:48:11_Healthy.mp4,Healthy,20.0,6839,9,2022-03-15 08:48:11,/data/public/heureux_2022-02-16_2022-04-16/2022-03-12-2022-03-17/N862A6_ch9_main_20220315080008_20220315090008.mp4
clip_472_6842_9_2022-03-16 09:38:37_Diarrhé.mp4,temp_videos/Diarrhé/clip_472_6842_9_2022-03-16 09:38:37_Diarrhé.mp4,Diarrhé,20.0,6842,9,2022-03-16 09:38:37,/data/public/heureux_2022-02-16_2022-04-16/2022-03-12-2022-03-17/N862A6_ch9_main_20220316090008_20220316100008.mp4
clip_473_6393_10_2022-03-03 14:13:44_Pneumonie.mp4,temp_videos/Pneumonie/clip_473_6393_10_2022-03-03 14:13:44_Pneumonie.mp4,Pneumonie,20.0,6393,10,2022-03-03 14:13:44,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch10_main_20220303140009_20220303150009.mp4
clip_474_6746_10_2022-02-25 10:23:29_Pneumonie.mp4,temp_videos/Pneumonie/clip_474_6746_10_2022-02-25 10:23:29_Pneumonie.mp4,Pneumonie,20.0,6746,10,2022-02-25 10:23:29,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch10_main_20220225100009_20220225110009.mp4
clip_475_6741_9_2022-02-23 15:48:48_Pneumonie.mp4,temp_videos/Pneumonie/clip_475_6741_9_2022-02-23 15:48:48_Pneumonie.mp4,Pneumonie,20.0,6741,9,2022-02-23 15:48:48,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch9_main_20220223150008_20220223160008.mp4
clip_476_6774_2_2022-02-24 13:58:31_Diarrhé.mp4,temp_videos/Diarrhé/clip_476_6774_2_2022-02-24 13:58:31_Diarrhé.mp4,Diarrhé,20.0,6774,2,2022-02-24 13:58:31,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220224130001_20220224140001.mp4
clip_477_6794_2_2022-02-27 06:37:10_Pneumonie.mp4,temp_videos/Pneumonie/clip_477_6794_2_2022-02-27 06:37:10_Pneumonie.mp4,Pneumonie,20.0,6794,2,2022-02-27 06:37:10,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220227060000_20220227070001.mp4
clip_478_6836_9_2022-03-09 08:12:35_Healthy.mp4,temp_videos/Healthy/clip_478_6836_9_2022-03-09 08:12:35_Healthy.mp4,Healthy,20.0,6836,9,2022-03-09 08:12:35,/data/public/heureux_2022-02-16_2022-04-16/2022-03-06-2022-03-11/N862A6_ch9_main_20220309080008_20220309090008.mp4
clip_479_6766_10_2022-03-05 10:24:11_Healthy.mp4,temp_videos/Healthy/clip_479_6766_10_2022-03-05 10:24:11_Healthy.mp4,Healthy,20.0,6766,10,2022-03-05 10:24:11,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch10_main_20220305100009_20220305110009.mp4
clip_480_6829_9_2022-03-21 14:11:03_Diarrhé.mp4,temp_videos/Diarrhé/clip_480_6829_9_2022-03-21 14:11:03_Diarrhé.mp4,Diarrhé,20.0,6829,9,2022-03-21 14:11:03,/data/public/heureux_2022-02-16_2022-04-16/2022-03-18-2022-03-23/N862A6_ch9_main_20220321140008_20220321150008.mp4
clip_481_6393_10_2022-03-21 16:42:49_Healthy.mp4,temp_videos/Healthy/clip_481_6393_10_2022-03-21 16:42:49_Healthy.mp4,Healthy,20.0,6393,10,2022-03-21 16:42:49,/data/public/heureux_2022-02-16_2022-04-16/2022-03-18-2022-03-23/N862A6_ch10_main_20220321160009_20220321170009.mp4
clip_482_6764_10_2022-02-19 15:43:09_Pneumonie.mp4,temp_videos/Pneumonie/clip_482_6764_10_2022-02-19 15:43:09_Pneumonie.mp4,Pneumonie,20.0,6764,10,2022-02-19 15:43:09,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch10_main_20220219150009_20220219160009.mp4
clip_483_6791_2_2022-02-26 20:23:00_Pneumonie.mp4,temp_videos/Pneumonie/clip_483_6791_2_2022-02-26 20:23:00_Pneumonie.mp4,Pneumonie,20.0,6791,2,2022-02-26 20:23:00,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220226200001_20220226210001.mp4
clip_484_6783_2_2022-02-23 10:07:44_Diarrhé.mp4,temp_videos/Diarrhé/clip_484_6783_2_2022-02-23 10:07:44_Diarrhé.mp4,Diarrhé,20.0,6783,2,2022-02-23 10:07:44,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220223100001_20220223110001.mp4
clip_485_6834_9_2022-03-10 06:27:43_Pneumonie.mp4,temp_videos/Pneumonie/clip_485_6834_9_2022-03-10 06:27:43_Pneumonie.mp4,Pneumonie,20.0,6834,9,2022-03-10 06:27:43,/data/public/heureux_2022-02-16_2022-04-16/2022-03-06-2022-03-11/N862A6_ch9_main_20220310060000_20220310070008.mp4
clip_486_6766_10_2022-03-21 15:05:33_Diarrhé.mp4,temp_videos/Diarrhé/clip_486_6766_10_2022-03-21 15:05:33_Diarrhé.mp4,Diarrhé,20.0,6766,10,2022-03-21 15:05:33,/data/public/heureux_2022-02-16_2022-04-16/2022-03-18-2022-03-23/N862A6_ch10_main_20220321150009_20220321160009.mp4
clip_487_6734_10_2022-02-22 11:05:28_Healthy.mp4,temp_videos/Healthy/clip_487_6734_10_2022-02-22 11:05:28_Healthy.mp4,Healthy,20.0,6734,10,2022-02-22 11:05:28,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch10_main_20220222110009_20220222120009.mp4
clip_488_6832_9_2022-03-18 17:15:08_Diarrhé.mp4,temp_videos/Diarrhé/clip_488_6832_9_2022-03-18 17:15:08_Diarrhé.mp4,Diarrhé,20.0,6832,9,2022-03-18 17:15:08,/data/public/heureux_2022-02-16_2022-04-16/2022-03-18-2022-03-23/N862A6_ch9_main_20220318170008_20220318180008.mp4
clip_489_6783_2_2022-02-26 11:12:36_Healthy.mp4,temp_videos/Healthy/clip_489_6783_2_2022-02-26 11:12:36_Healthy.mp4,Healthy,20.0,6783,2,2022-02-26 11:12:36,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220226110001_20220226114103.mp4
clip_491_6764_10_2022-03-21 09:16:30_Healthy.mp4,temp_videos/Healthy/clip_491_6764_10_2022-03-21 09:16:30_Healthy.mp4,Healthy,20.0,6764,10,2022-03-21 09:16:30,/data/public/heureux_2022-02-16_2022-04-16/2022-03-18-2022-03-23/N862A6_ch10_main_20220321090009_20220321100009.mp4
clip_492_6771_2_2022-02-17 11:59:36_Healthy.mp4,temp_videos/Healthy/clip_492_6771_2_2022-02-17 11:59:36_Healthy.mp4,Healthy,20.0,6771,2,2022-02-17 11:59:36,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch2_main_20220217110001_20220217120001.mp4
clip_493_6391_2_2022-02-17 20:47:15_Diarrhé.mp4,temp_videos/Diarrhé/clip_493_6391_2_2022-02-17 20:47:15_Diarrhé.mp4,Diarrhé,20.0,6391,2,2022-02-17 20:47:15,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch2_main_20220217200001_20220217210001.mp4
clip_494_6827_9_2022-03-15 08:56:13_Diarrhé.mp4,temp_videos/Diarrhé/clip_494_6827_9_2022-03-15 08:56:13_Diarrhé.mp4,Diarrhé,20.0,6827,9,2022-03-15 08:56:13,/data/public/heureux_2022-02-16_2022-04-16/2022-03-12-2022-03-17/N862A6_ch9_main_20220315080008_20220315090008.mp4
clip_495_6768_2_2022-02-26 14:45:48_Pneumonie.mp4,temp_videos/Pneumonie/clip_495_6768_2_2022-02-26 14:45:48_Pneumonie.mp4,Pneumonie,20.0,6768,2,2022-02-26 14:45:48,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220226140001_20220226150001.mp4
clip_496_6420_9_2022-04-06 12:25:11_Healthy.mp4,temp_videos/Healthy/clip_496_6420_9_2022-04-06 12:25:11_Healthy.mp4,Healthy,20.0,6420,9,2022-04-06 12:25:11,/data/public/heureux_2022-02-16_2022-04-16/2022-04-05-2022-04-10/N862A6_ch9_main_20220406120008_20220406124143.mp4
clip_497_6391_2_2022-03-03 12:30:14_Diarrhé.mp4,temp_videos/Diarrhé/clip_497_6391_2_2022-03-03 12:30:14_Diarrhé.mp4,Diarrhé,20.0,6391,2,2022-03-03 12:30:14,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch2_main_20220303114110_20220303130001.mp4
clip_498_6403_2_2022-02-21 09:17:24_Diarrhé.mp4,temp_videos/Diarrhé/clip_498_6403_2_2022-02-21 09:17:24_Diarrhé.mp4,Diarrhé,20.0,6403,2,2022-02-21 09:17:24,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch2_main_20220221090001_20220221100001.mp4
clip_499_6388_10_2022-03-09 13:22:57_Pneumonie.mp4,temp_videos/Pneumonie/clip_499_6388_10_2022-03-09 13:22:57_Pneumonie.mp4,Pneumonie,20.0,6388,10,2022-03-09 13:22:57,/data/public/heureux_2022-02-16_2022-04-16/2022-03-06-2022-03-11/N862A6_ch10_main_20220309130009_20220309140009.mp4
